target,source,manual,service
/departments/247/,/Agencies/labor-and-workforce-development-agency,0,0
/departments/247/,/agency/?item=labor-and-workforce-development-agency,0,0
/departments/247/services/1117/,/Agencies/labor-and-workforce-development-agency/Agency-Services/get-daca-info-about-worker%27s-rights,0,1
/departments/247/services/1117/,/service/?item=get-daca-info-about-worker%27s-rights,0,1
/departments/248/,/Agencies/mental-health-services-oversight-and-accountability-commission,0,0
/departments/248/,/agency/?item=mental-health-services-oversight-and-accountability-commission,0,0
/departments/249/,/Agencies/native-american-heritage-commission,0,0
/departments/249/,/agency/?item=native-american-heritage-commission,0,0
/departments/25/,/Agencies/dental-hygiene-board-of-california,0,0
/departments/25/,/agency/?item=dental-hygiene-board-of-california,0,0
/departments/250/,/Agencies/administrative-law-office-of,0,0
/departments/250/,/agency/?item=office-of-administrative-law,0,0
/departments/251/,/Agencies/environmental-health-hazard-assessment-office-of,0,0
/departments/251/,/agency/?item=office-of-environmental-health-hazard-assessment,0,0
/departments/251/services/1142/,/Agencies/environmental-health-hazard-assessment-office-of/Agency-Services/find-harmful-chemical-warnings,0,1
/departments/251/services/1142/,/service/?item=find-harmful-chemical-warnings,0,1
/departments/251/services/1266/,/Agencies/environmental-health-hazard-assessment-office-of/Agency-Services/health-effects-of-pesticides,0,1
/departments/251/services/1266/,/service/?item=health-effects-of-pesticides,0,1
/departments/251/services/1267/,/Agencies/environmental-health-hazard-assessment-office-of/Agency-Services/public-health-goals,0,1
/departments/251/services/1267/,/service/?item=public-health-goals,0,1
/departments/251/services/1268/,/Agencies/environmental-health-hazard-assessment-office-of/Agency-Services/indicators-of-climate-change-in-california,0,1
/departments/251/services/1268/,/service/?item=indicators-of-climate-change-in-california,0,1
/departments/251/services/1270/,/Agencies/environmental-health-hazard-assessment-office-of/Agency-Services/children%27s-environmental-health-guidance,0,1
/departments/251/services/1270/,/service/?item=children%27s-environmental-health-guidance,0,1
/departments/251/services/1287/,/Agencies/environmental-health-hazard-assessment-office-of/Agency-Services/calheatscore,0,1
/departments/251/services/1287/,/service/?item=calheatscore,0,1
/departments/252/,/Agencies/inspector-general-office-of-the,0,0
/departments/252/,/agency/?item=office-of-the-inspector-general,0,0
/departments/253/,/Agencies/patient-advocate-office-of-the,0,0
/departments/253/,/agency/?item=office-of-the-patient-advocate,0,0
/departments/254/,/Agencies/ocean-protection-council,0,0
/departments/254/,/agency/?item=ocean-protection-council,0,0
/departments/255/,/Agencies/planning-and-research-governor%27s-office-of,0,0
/departments/255/,/agency/?item=governor%27s-office-of-planning-and-research,0,0
/departments/256/,/Agencies/health-care-access-and-information-department-of,0,0
/departments/256/,/agency/?item=department-of-health-care-access-and-information,0,0
/departments/256/services/1137/,/Agencies/health-care-access-and-information-department-of/Agency-Services/start-a-building-safety-project,0,1
/departments/256/services/1137/,/service/?item=start-a-building-safety-project,0,1
/departments/256/services/1138/,/Agencies/health-care-access-and-information-department-of/Agency-Services/apply-for-loan-repayments%2c-scholarships%2c-grants,0,1
/departments/256/services/1138/,/service/?item=apply-for-loan-repayments%2c-scholarships%2c-grants,0,1
/departments/256/services/1139/,/Agencies/health-care-access-and-information-department-of/Agency-Services/get-workforce-capacity-education-and-training,0,1
/departments/256/services/1139/,/service/?item=get-workforce-capacity-education-and-training,0,1
/departments/256/services/1140/,/Agencies/health-care-access-and-information-department-of/Agency-Services/find-healthcare-data-and-reports,0,1
/departments/256/services/1140/,/service/?item=find-healthcare-data-and-reports,0,1
/departments/256/services/1260/,/Agencies/health-care-access-and-information-department-of/Agency-Services/file-a-hospital-bill-complaint,0,1
/departments/256/services/1260/,/service/?item=file-a-hospital-bill-complaint,0,1
/departments/256/services/1261/,/Agencies/health-care-access-and-information-department-of/Agency-Services/apply-for-a-seismic-safety-grant,0,1
/departments/256/services/1261/,/service/?item=apply-for-a-seismic-safety-grant,0,1
/departments/257/,/Agencies/systems-integration-office-of,0,0
/departments/257/,/agency/?item=office-of-systems-integration,0,0
/departments/258/,/Agencies/traffic-safety-office-of,0,0
/departments/258/,/agency/?item=office-of-traffic-safety,0,0
/departments/259/,/Agencies/parks-and-recreation-department-of,0,0
/departments/259/,/agency/?item=department-of-parks-and-recreation,0,0
/departments/259/services/49/,/Agencies/parks-and-recreation-department-of/Agency-Services/find-a-state-park,0,1
/departments/259/services/49/,/service/?item=find-a-state-park,0,1
/departments/259/services/50/,/Agencies/parks-and-recreation-department-of/Agency-Services/make-a-camping-reservation,0,1
/departments/259/services/50/,/service/?item=make-a-camping-reservation,0,1
/departments/26/,/Agencies/household-goods-and-services-bureau-of,0,0
/departments/26/,/agency/?item=bureau-of-household-goods-and-services,0,0
/departments/260/,/Agencies/public-employment-relations-board-california,0,0
/departments/260/,/agency/?item=california-public-employment-relations-board,0,0
/departments/262/,/Agencies/peace-officer-standards-and-training-commission-on,0,0
/departments/262/,/agency/?item=commission-on-peace-officer-standards-and-training,0,0
/departments/263/,/Agencies/natural-resources-agency-california,0,0
/departments/263/,/agency/?item=california-natural-resources-agency,0,0
/departments/263/,/agency/?item=natural-resources-agency,1,0
/departments/264/,/Agencies/san-gabriel-and-lower-los-angeles-rivers-and-mountains-conservancy,0,0
/departments/264/,/agency/?item=san-gabriel-and-lower-los-angeles-rivers-and-mountains-conservancy,0,0
/departments/265/,/Agencies/coastal-conservancy-state,0,0
/departments/265/,/agency/?item=state-coastal-conservancy,0,0
/departments/265/services/1234/,/Agencies/coastal-conservancy-state/Agency-Services/coastal-enhancement,0,1
/departments/265/services/1234/,/service/?item=coastal-enhancement,0,1
/departments/266/,/Agencies/developmental-disabilities-state-council-on,0,0
/departments/266/,/agency/?item=state-council-on-developmental-disabilities,0,0
/departments/267/,/Agencies/compensation-insurance-fund-state,0,0
/departments/267/,/agency/?item=state-compensation-insurance-fund,0,0
/departments/268/,/Agencies/controller%27s-office-state,0,0
/departments/268/,/agency/?item=state-controller%27s-office,0,0
/departments/268/services/1147/,/Agencies/controller%27s-office-state/Agency-Services/unclaimed-property-reporting-resources,0,1
/departments/268/services/1147/,/service/?item=unclaimed-property-reporting-resources,0,1
/departments/268/services/13/,/Agencies/controller%27s-office-state/Agency-Services/search-for-unclaimed-property,0,1
/departments/268/services/13/,/service/?item=search-for-unclaimed-property,0,1
/departments/269/,/Agencies/san-diego-river-conservancy,0,0
/departments/269/,/agency/?item=san-diego-river-conservancy,0,0
/departments/269/services/1230/,/Agencies/san-diego-river-conservancy/Agency-Services/apply-to-the-directed-grant-program,0,1
/departments/269/services/1230/,/service/?item=apply-to-the-directed-grant-program,0,1
/departments/270/,/Agencies/senate-california-state,0,0
/departments/270/,/agency/?item=california-state-senate,0,0
/departments/271/,/Agencies/san-joaquin-river-conservancy,0,0
/departments/271/,/agency/?item=san-joaquin-river-conservancy,0,0
/departments/272/,/Agencies/lands-commission-california-state,0,0
/departments/272/,/agency/?item=california-state-lands-commission,0,0
/departments/273/,/Agencies/santa-monica-mountains-conservancy,0,0
/departments/273/,/agency/?item=santa-monica-mountains-conservancy,0,0
/departments/274/,/Agencies/sierra-nevada-conservancy,0,0
/departments/274/,/agency/?item=sierra-nevada-conservancy,0,0
/departments/275/,/Agencies/secretary-of-state,0,0
/departments/275/,/agency/?item=secretary-of-state,0,0
/departments/275/services/55/,/Agencies/secretary-of-state/Agency-Services/form-a-business,0,1
/departments/275/services/55/,/service/?item=apply-for-business-license,1,1
/departments/275/services/55/,/service/?item=form-a-business,0,1
/departments/275/services/56/,/Agencies/secretary-of-state/Agency-Services/get-copies-of-business-entity-documents,0,1
/departments/275/services/56/,/service/?item=get-copies-of-business-entity-documents,0,1
/departments/275/services/57/,/Agencies/secretary-of-state/Agency-Services/register-to-vote,0,1
/departments/275/services/57/,/service/?item=register-to-vote,0,1
/departments/275/services/58/,/Agencies/secretary-of-state/Agency-Services/look-up-my-representatives,0,1
/departments/275/services/58/,/service/?item=look-up-my-representatives,0,1
/departments/277/,/Agencies/personnel-board-state,0,0
/departments/277/,/agency/?item=state-personnel-board,0,0
/departments/278/,/Agencies/seismic-safety-commission,0,0
/departments/278/,/agency/?item=seismic-safety-commission,0,0
/departments/279/,/Agencies/treasurer%27s-office-state,0,0
/departments/279/,/agency/?item=state-treasurer%27s-office,0,0
/departments/28/,/Agencies/landscape-architects-technical-committee,0,0
/departments/28/,/agency/?item=landscape-architects-technical-committee,0,0
/departments/280/,/Agencies/state-water-resources-control-board,0,0
/departments/280/,/agency/?item=state-water-resources-control-board,0,0
/departments/281/,/Agencies/governor%27s-office-of-the-tribal-advisor,0,0
/departments/281/,/agency/?item=governor%27s-office-of-the-tribal-advisor,0,0
/departments/282/,/Agencies/university-of-california,0,0
/departments/282/,/agency/?item=university-of-california,0,0
/departments/282/services/1118/,/Agencies/university-of-california/Agency-Services/find-uc-undocumented-student-resources,0,1
/departments/282/services/1118/,/service/?item=find-uc-undocumented-student-resources,0,1
/departments/284/,/Agencies/wildlife-conservation-board,0,0
/departments/284/,/agency/?item=wildlife-conservation-board,0,0
/departments/287/,/Agencies/tax-and-fee-administration-california-department-of,0,0
/departments/287/,/agency/?item=california-department-of-tax-and-fee-administration,0,0
/departments/287/services/24/,/Agencies/tax-and-fee-administration-california-department-of/Agency-Services/look-up-tax-rates,0,1
/departments/287/services/24/,/service/?item=look-up-tax-rates,0,1
/departments/287/services/25/,/Agencies/tax-and-fee-administration-california-department-of/Agency-Services/register-for-permits%2c-licenses%2c-or-accounts,0,1
/departments/287/services/25/,/service/?item=register-for-permits%2c-licenses%2c-or-accounts,0,1
/departments/287/services/26/,/Agencies/tax-and-fee-administration-california-department-of/Agency-Services/apply-for-a-seller%27s-permit,0,1
/departments/287/services/26/,/service/?item=apply-for-a-seller%27s-permit,0,1
/departments/287/services/26/,/service/?item=apply-for-sellers-permit,1,1
/departments/29/,/Agencies/medical-board-of-california,0,0
/departments/29/,/agency/?item=medical-board-of-california,0,0
/departments/296/,/Agencies/water-commission-california,0,0
/departments/296/,/agency/?item=california-water-commission,0,0
/departments/298/,/Agencies/arbitration-certification-program,0,0
/departments/298/,/agency/?item=arbitration-certification-program,0,0
/departments/299/,/Agencies/contractors-state-license-board,0,0
/departments/299/,/agency/?item=contractors-state-license-board,0,0
/departments/299/services/10/,/Agencies/contractors-state-license-board/Agency-Services/check-contractor-application,0,1
/departments/299/services/10/,/service/?item=check-contractor-application,0,1
/departments/299/services/11/,/Agencies/contractors-state-license-board/Agency-Services/file-complaint-against-contractor,0,1
/departments/299/services/11/,/service/?item=file-complaint-against-contractor,0,1
/departments/299/services/12/,/Agencies/contractors-state-license-board/Agency-Services/look-up-contractor-license,0,1
/departments/299/services/12/,/service/?item=look-up-contractor-license,0,1
/departments/30/,/Agencies/naturopathic-medicine-committee,0,0
/departments/30/,/agency/?item=naturopathic-medicine-committee,0,0
/departments/300/,/Agencies/bureau-of-real-estate-appraisers,0,0
/departments/300/,/agency/?item=bureau-of-real-estate-appraisers,0,0
/departments/300/services/1124/,/Agencies/bureau-of-real-estate-appraisers/Agency-Services/search-for-an-appraiser,0,1
/departments/300/services/1124/,/service/?item=search-for-an-appraiser,0,1
/departments/300/services/1125/,/Agencies/bureau-of-real-estate-appraisers/Agency-Services/renew-appraiser-license,0,1
/departments/300/services/1125/,/service/?item=renew-appraiser-license,0,1
/departments/301/,/Agencies/state-fire-marshal-office-of-the,0,0
/departments/301/,/agency/?item=office-of-the-state-fire-marshal,0,0
/departments/301/services/1246/,/Agencies/state-fire-marshal-office-of-the/Agency-Services/information-bulletins,0,1
/departments/301/services/1246/,/service/?item=information-bulletins,0,1
/departments/301/services/1247/,/Agencies/state-fire-marshal-office-of-the/Agency-Services/california-state-fire-training,0,1
/departments/301/services/1247/,/service/?item=california-state-fire-training,0,1
/departments/301/services/1248/,/Agencies/state-fire-marshal-office-of-the/Agency-Services/govmotus,0,1
/departments/301/services/1248/,/service/?item=govmotus,0,1
/departments/301/services/1249/,/Agencies/state-fire-marshal-office-of-the/Agency-Services/product-recall,0,1
/departments/301/services/1249/,/service/?item=product-recall,0,1
/departments/301/services/1252/,/Agencies/state-fire-marshal-office-of-the/Agency-Services/firewise-usa%c2%ae,0,1
/departments/301/services/1252/,/service/?item=firewise-usa%c2%ae,0,1
/departments/305/,/Agencies/fi%24cal-department-of,0,0
/departments/305/,/agency/?item=department-of-fi%24cal,0,0
/departments/306/,/Agencies/cannabis-control-appeals-panel,0,0
/departments/306/,/agency/?item=cannabis-control-appeals-panel,0,0
/departments/306/services/1145/,/Agencies/cannabis-control-appeals-panel/Agency-Services/review-of-licensing-decisions,0,1
/departments/306/services/1145/,/service/?item=review-of-licensing-decisions,0,1
/departments/306/services/1146/,/Agencies/cannabis-control-appeals-panel/Agency-Services/how-to-begin-the-appeals-process,0,1
/departments/306/services/1146/,/service/?item=how-to-begin-the-appeals-process,0,1
/departments/308/,/Agencies/data-and-innovation-office-of,0,0
/departments/308/,/agency/?item=office-of-data-and-innovation,0,0
/departments/308/,/agency/?item=office-of-digital-innovation,1,0
/departments/31/,/Agencies/occupational-therapy-california-board-of,0,0
/departments/31/,/agency/?item=california-board-of-occupational-therapy,0,0
/departments/314/,/Agencies/energy-infrastructure-safety-office-of,0,0
/departments/314/,/agency/?item=office-of-energy-infrastructure-safety,0,0
/departments/315/,/Agencies/california-privacy-protection-agency,0,0
/departments/315/,/agency/?item=california-privacy-protection-agency,0,0
/departments/315/services/1187/,/Agencies/california-privacy-protection-agency/Agency-Services/submit-complaint-form,0,1
/departments/315/services/1187/,/service/?item=submit-complaint-form,0,1
/departments/317/,/Agencies/state-of-california,0,0
/departments/317/,/agency/?item=state-of-california,0,0
/departments/317/services/1265/,/Agencies/state-of-california/Agency-Services/submit-a-certificate-of-veterinary-inspections,0,1
/departments/317/services/1265/,/service/?item=submit-a-certificate-of-veterinary-inspections,0,1
/departments/317/services/1285/,/Agencies/state-of-california/Agency-Services/request-a-free-california-visitor%27s-guide,0,1
/departments/317/services/1285/,/service/?item=get-a-visitors-guide,1,1
/departments/317/services/1285/,/service/?item=request-a-free-california-visitor%27s-guide,0,1
/departments/317/services/1285/,/service/?item=request-free-california-official-visitor%27s-guide,1,1
/departments/317/services/1286/,/Agencies/state-of-california/Agency-Services/recovery-services-finder,0,1
/departments/317/services/1286/,/service/?item=recovery-services-finder,0,1
/departments/318/,/Agencies/center-for-data-insights-and-innovation,0,0
/departments/318/,/agency/?item=center-for-data-insights-and-innovation,0,0
/departments/32/,/Agencies/optometry-california-state-board-of,0,0
/departments/32/,/agency/?item=california-state-board-of-optometry,0,0
/departments/33/,/Agencies/osteopathic-medical-board-of-california,0,0
/departments/33/,/agency/?item=osteopathic-medical-board-of-california,0,0
/departments/34/,/Agencies/pharmacy-california-state-board-of,0,0
/departments/34/,/agency/?item=california-state-board-of-pharmacy,0,0
/departments/36/,/Agencies/physician-assistant-board,0,0
/departments/36/,/agency/?item=physician-assistant-board,0,0
/departments/37/,/Agencies/podiatric-medical-board-of-california,0,0
/departments/37/,/agency/?item=podiatric-medical-board-of-california,0,0
/departments/38/,/Agencies/engineers-land-surveyors-and-geologists-board-of-professional,0,0
/departments/38/,/agency/?item=board-of-professional-engineers%2c-land-surveyors%2c-and-geologists,0,0
/departments/39/,/Agencies/psychology-board-of,0,0
/departments/39/,/agency/?item=board-of-psychology,0,0
/departments/40/,/Agencies/real-estate-department-of,0,0
/departments/40/,/agency/?item=department-of-real-estate,0,0
/departments/40/services/1130/,/Agencies/real-estate-department-of/Agency-Services/manage-your-real-estate-license,0,1
/departments/40/services/1130/,/service/?item=manage-your-real-estate-license,0,1
/departments/40/services/1131/,/Agencies/real-estate-department-of/Agency-Services/verify-a-real-estate-license,0,1
/departments/40/services/1131/,/service/?item=verify-a-real-estate-license,0,1
/departments/41/,/Agencies/registered-nursing-california-board-of,0,0
/departments/41/,/agency/?item=california-board-of-registered-nursing,0,0
/departments/42/,/Agencies/respiratory-care-board-of-california,0,0
/departments/42/,/agency/?item=respiratory-care-board-of-california,0,0
/departments/43/,/Agencies/speech-language-pathology-and-audiology-and-hearing-aid-dispensers-board,0,0
/departments/43/,/agency/?item=speech-language-pathology-and-audiology-and-hearing-aid-dispensers-board,0,0
/departments/44/,/Agencies/structural-pest-control-board,0,0
/departments/44/,/agency/?item=structural-pest-control-board,0,0
/departments/45/,/Agencies/veterinary-medical-board,0,0
/departments/45/,/agency/?item=veterinary-medical-board,0,0
/departments/46/,/Agencies/vocational-nursing-and-psychiatric-technicians-board-of,0,0
/departments/46/,/agency/?item=board-of-vocational-nursing-and-psychiatric-technicians,0,0
/departments/47/,/Agencies/uniform-construction-cost-accounting-commission-california,0,0
/departments/47/,/agency/?item=california-uniform-construction-cost-accounting-commission,0,0
/departments/48/,/Agencies/juvenile-parole-board,0,0
/departments/48/,/agency/?item=juvenile-parole-board,0,0
/departments/49/,/Agencies/criminal-justice-and-behavioral-health-council-on,0,0
/departments/49/,/agency/?item=council-on-criminal-justice-and-behavioral-health,0,0
/departments/50/,/Agencies/parole-hearings-board-of,0,0
/departments/50/,/agency/?item=board-of-parole-hearings,0,0
/departments/51/,/Agencies/mining-and-geology-board-state,0,0
/departments/51/,/agency/?item=state-mining-and-geology-board,0,0
/departments/52/,/Agencies/education-california-state-board-of,0,0
/departments/52/,/agency/?item=california-state-board-of-education,0,0
/departments/53/,/Agencies/forestry-and-fire-protection-board-of,0,0
/departments/53/,/agency/?item=board-of-forestry-and-fire-protection,0,0
/departments/53/services/1242/,/Agencies/forestry-and-fire-protection-board-of/Agency-Services/registered-professional-forester-examination,0,1
/departments/53/services/1242/,/service/?item=registered-professional-forester-examination,0,1
/departments/54/,/Agencies/gambling-control-commission-california,0,0
/departments/54/,/agency/?item=california-gambling-control-commission,0,0
/departments/55/,/Agencies/allocation-board-state,0,0
/departments/55/,/agency/?item=state-allocation-board,0,0
/departments/56/,/Agencies/building-standards-commission-california,0,0
/departments/56/,/agency/?item=california-building-standards-commission,0,0
/departments/57/,/Agencies/administrative-hearings-office-of,0,0
/departments/57/,/agency/?item=office-of-administrative-hearings,0,0
/departments/60/,/Agencies/citizens-compensation-commission-california,0,0
/departments/60/,/agency/?item=california-citizens-compensation-commission,0,0
/departments/61/,/Agencies/apprenticeship-council-california,0,0
/departments/61/,/agency/?item=california-apprenticeship-council,0,0
/departments/62/,/Agencies/health-and-safety-and-workers%27-compensation-commission-on,0,0
/departments/62/,/agency/?item=commission-on-health-and-safety-and-workers%27-compensation,0,0
/departments/63/,/Agencies/industrial-welfare-commission,0,0
/departments/63/,/agency/?item=industrial-welfare-commission,0,0
/departments/64/,/Agencies/occupational-safety-and-health-appeals-board,0,0
/departments/64/,/agency/?item=occupational-safety-and-health-appeals-board,0,0
/departments/65/,/Agencies/worker%27s-compensation-appeals-board,0,0
/departments/65/,/agency/?item=worker%27s-compensation-appeals-board,0,0
/departments/67/,/Agencies/boating-and-waterways-commission-california,0,0
/departments/67/,/agency/?item=california-boating-and-waterways-commission,0,0
/departments/68/,/Agencies/historical-resources-commission-state,0,0
/departments/68/,/agency/?item=state-historical-resources-commission,0,0
/departments/69/,/Agencies/parks-and-recreation-commission-california-state,0,0
/departments/69/,/agency/?item=california-state-parks-and-recreation-commission,0,0
/departments/71/,/Agencies/water-quality-monitoring-council-california,0,0
/departments/71/,/agency/?item=california-water-quality-monitoring-council,0,0
/departments/72/,/Agencies/new-motor-vehicle-board,0,0
/departments/72/,/agency/?item=new-motor-vehicle-board,0,0
/departments/73/,/Agencies/historical-records-advisory-board-california,0,0
/departments/73/,/agency/?item=california-historical-records-advisory-board,0,0
/departments/74/,/Agencies/alternative-energy-and-advanced-transportation-financing-authority-california,0,0
/departments/74/,/agency/?item=california-alternative-energy-and-advanced-transportation-financing-authority,0,0
/departments/75/,/Agencies/debt-and-investment-advisory-commission-california,0,0
/departments/75/,/agency/?item=california-debt-and-investment-advisory-commission,0,0
/departments/76/,/Agencies/debt-limit-allocation-committee-california,0,0
/departments/76/,/agency/?item=california-debt-limit-allocation-committee,0,0
/departments/77/,/Agencies/educational-facilities-authority-california,0,0
/departments/77/,/agency/?item=california-educational-facilities-authority,0,0
/departments/78/,/Agencies/industrial-development-financing-advisory-commission-california,0,0
/departments/78/,/agency/?item=california-industrial-development-financing-advisory-commission,0,0
/departments/79/,/Agencies/scholarshare-investment-board,0,0
/departments/79/,/agency/?item=scholarshare-investment-board,0,0
/departments/81/,/Agencies/disabled-veterans-business-enterprise-advisory-council,0,0
/departments/81/,/agency/?item=disabled-veterans-business-enterprise-advisory-council,0,0
/departments/82/,/Agencies/veterans-board-california,0,0
/departments/82/,/agency/?item=california-veterans-board,0,0
/departments/89/,/Agencies/human-resources-department-of,0,0
/departments/89/,/agency/?item=department-of-human-resources,0,0
/departments/89/services/1189/,/Agencies/human-resources-department-of/Agency-Services/find-recruitment-events-%26-resources,0,1
/departments/89/services/1189/,/service/?item=find-recruitment-events-%26-resources,0,1
/departments/89/services/1190/,/Agencies/human-resources-department-of/Agency-Services/learn-about-your-state-employee-benefits,0,1
/departments/89/services/1190/,/service/?item=learn-about-your-state-employee-benefits,0,1
/departments/89/services/1191/,/Agencies/human-resources-department-of/Agency-Services/start-saving-for-retirement-today,0,1
/departments/89/services/1191/,/service/?item=start-saving-for-retirement-today,0,1
/departments/89/services/1195/,/Agencies/human-resources-department-of/Agency-Services/create-a-calcareer-account,0,1
/departments/89/services/1195/,/service/?item=create-a-calcareer-account,0,1
/departments/89/services/1213/,/Agencies/human-resources-department-of/Agency-Services/search-for-an-exam,0,1
/departments/89/services/1213/,/service/?item=search-for-an-exam,0,1
/departments/89/services/39/,/Agencies/human-resources-department-of/Agency-Services/find-a-ca-state-job,0,1
/departments/89/services/39/,/service/?item=find-a-ca-state-job,0,1
/departments/91/,/Agencies/industrial-relations-department-of,0,0
/departments/91/,/agency/?item=department-of-industrial-relations,0,0
/departments/91/services/1206/,/Agencies/industrial-relations-department-of/Agency-Services/find-an-apprenticeship,0,1
/departments/91/services/1206/,/service/?item=find-an-apprenticeship,0,1
/departments/91/services/1208/,/Agencies/industrial-relations-department-of/Agency-Services/certified-payroll-reporting,0,1
/departments/91/services/1208/,/service/?item=certified-payroll-reporting,0,1
/departments/91/services/1224/,/Agencies/industrial-relations-department-of/Agency-Services/california-paid-sick-leave-(psl),0,1
/departments/91/services/1224/,/service/?item=california-paid-sick-leave-(psl),0,1
/departments/91/services/1279/,/Agencies/industrial-relations-department-of/Agency-Services/worker-safety-wildfire-cleanup-and-rebuilding,0,1
/departments/91/services/1279/,/service/?item=worker-safety-wildfire-cleanup-and-rebuilding,0,1
/departments/91/services/1280/,/Agencies/industrial-relations-department-of/Agency-Services/worker-rights-and-employer-responsibilities,0,1
/departments/91/services/1280/,/service/?item=worker-rights-and-employer-responsibilities,0,1
/departments/94/,/Agencies/security-and-investigative-services-bureau-of,0,0
/departments/94/,/agency/?item=bureau-of-security-and-investigation-services,1,0
/departments/94/,/agency/?item=bureau-of-security-and-investigative-services,0,0
/departments/95/,/Agencies/cemetery-and-funeral-bureau,0,0
/departments/95/,/agency/?item=cemetery-and-funeral-bureau,0,0
/departments/96/,/Agencies/private-and-postsecondary-education-bureau-for,0,0
/departments/96/,/agency/?item=bureau-for-private-and-postsecondary-education,0,0
/departments/98/,/Agencies/physical-therapy-board-of-california,0,0
/departments/98/,/agency/?item=physical-therapy-board-of-california,0,0
/departments/99/,/Agencies/professional-fiduciaries-bureau,0,0
/departments/99/,/agency/?item=professional-fiduciaries-bureau,0,0